,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,30,"[75, 92, 82, 113, 80, 92, 110, 89, 84, 63]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,40,"[64, 83, 65, 100, 73, 77, 81, 78, 73, 57]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,WED,19,50,"[50, 59, 60, 76, 64, 63, 67, 67, 59, 45]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,00,"[40, 54, 69, 65, 82, 63, 57, 57, 53, 50]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,10,"[33, 47, 65, 59, 78, 61, 56, 55, 57, 49]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,20,"[30, 30, 43, 46, 57, 45, 40, 44, 40, 34]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,30,"[26, 28, 35, 43, 48, 37, 35, 30, 30, 29]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,40,"[26, 35, 44, 43, 66, 42, 37, 35, 36, 35]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,WED,19,50,"[28, 36, 48, 34, 51, 40, 34, 33, 34, 32]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,00,"[98, 115, 106, 129, 96, 110, 129, 132, 104, 93]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,10,"[80, 103, 92, 116, 94, 98, 104, 107, 91, 76]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,20,"[73, 85, 76, 96, 80, 80, 94, 88, 80, 58]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,30,"[74, 91, 81, 111, 79, 91, 108, 88, 83, 62]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,40,"[66, 86, 68, 104, 76, 80, 84, 81, 75, 59]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,WED,19,50,"[47, 55, 56, 71, 59, 59, 63, 62, 55, 42]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,WED,19,30,"[24, 29, 26, 36, 26, 29, 35, 28, 27, 20]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,WED,19,40,"[47, 62, 49, 75, 54, 58, 60, 58, 54, 43]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,WED,19,50,"[54, 63, 64, 81, 68, 67, 72, 71, 63, 48]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,00,"[18, 25, 31, 30, 37, 29, 26, 26, 24, 23]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,10,"[32, 45, 63, 57, 75, 59, 54, 53, 55, 47]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,20,"[30, 30, 43, 46, 57, 45, 40, 44, 40, 34]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,30,"[26, 28, 35, 43, 48, 37, 35, 30, 30, 29]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,40,"[24, 33, 42, 41, 62, 40, 35, 33, 34, 34]"
3,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,231,신대방역,0,0,TUE,19,50,"[22, 28, 38, 27, 40, 31, 27, 25, 27, 25]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,00,"[86, 100, 93, 112, 84, 96, 112, 115, 91, 81]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,10,"[81, 104, 93, 117, 95, 99, 105, 108, 92, 77]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,20,"[74, 88, 78, 99, 82, 82, 96, 90, 82, 59]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,30,"[67, 83, 74, 101, 72, 83, 98, 79, 76, 57]"
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,40,"[47, 61, 48, 73, 53, 57, 59, 57, 53, 42]"
