,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
18,1호선,서울역,133,20220926,20221225,119,광운대역,P169,천안역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,00,"[16, 17, 10, 11, 5, 4, 5, 11, 6, 15]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 13, 5, 3, 6, 11, 6, 14]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,20,"[14, 14, 11, 13, 5, 3, 7, 12, 7, 14]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,30,"[14, 12, 10, 15, 6, 3, 7, 13, 7, 14]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,40,"[12, 13, 9, 14, 5, 3, 7, 11, 7, 17]"
19,1호선,서울역,133,20220926,20221225,119,광운대역,P177,신창역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 7, 19]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
20,1호선,서울역,133,20220926,20221225,124,청량리역,133,서울역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
21,1호선,서울역,133,20220926,20221225,124,청량리역,141,구로역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,00,"[15, 16, 10, 12, 5, 4, 6, 10, 7, 15]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,10,"[14, 16, 11, 13, 5, 4, 7, 11, 7, 15]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,20,"[12, 14, 10, 13, 5, 3, 7, 11, 8, 15]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,30,"[12, 13, 9, 14, 5, 3, 7, 11, 8, 16]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
22,1호선,서울역,133,20220926,20221225,124,청량리역,P157-1,서동탄역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
23,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,0,MON,08,50,"[12, 13, 9, 15, 6, 3, 7, 11, 7, 18]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,00,"[17, 16, 10, 12, 5, 4, 4, 11, 6, 13]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,10,"[15, 15, 11, 13, 5, 3, 6, 12, 6, 14]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,20,"[15, 14, 11, 13, 5, 3, 6, 12, 7, 14]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,30,"[15, 13, 10, 13, 5, 3, 6, 12, 7, 15]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,40,"[12, 13, 10, 14, 5, 3, 7, 12, 6, 18]"
24,1호선,서울역,133,20220926,20221225,124,청량리역,P169,천안역,132,시청역,1,1,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 7, 20]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
25,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
26,1호선,서울역,133,20220926,20221225,124,청량리역,P177,신창역,132,시청역,1,1,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
