,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,THU,09,20,"[60, 73, 78, 78, 68, 85, 80, 78, 65, 54]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,THU,09,30,"[52, 71, 75, 71, 77, 82, 92, 80, 65, 55]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,THU,09,40,"[42, 64, 68, 83, 67, 73, 80, 74, 54, 45]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,THU,09,50,"[29, 32, 42, 52, 46, 41, 49, 44, 30, 24]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,THU,09,00,"[59, 86, 98, 116, 104, 90, 103, 111, 92, 70]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,THU,09,10,"[66, 87, 97, 117, 106, 92, 113, 100, 89, 64]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,THU,09,20,"[32, 35, 49, 60, 54, 46, 55, 54, 43, 33]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,08,20,"[46, 47, 60, 60, 54, 52, 53, 50, 45, 43]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,08,30,"[75, 95, 125, 128, 118, 104, 106, 115, 92, 83]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,08,40,"[74, 101, 112, 113, 116, 95, 121, 122, 99, 88]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,THU,08,50,"[60, 83, 99, 109, 109, 81, 102, 98, 98, 81]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,08,00,"[62, 80, 79, 81, 85, 99, 82, 83, 85, 75]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,08,10,"[64, 86, 82, 93, 85, 93, 90, 86, 75, 57]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,THU,08,20,"[71, 89, 85, 116, 99, 96, 115, 93, 85, 70]"
