,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
17,2호선,건대입구역,212,20220929,20221228,239,홍대입구역,211-R,성수역,213,구의역,0,0,SAT,06,20,"[5, 10, 6, 5, 8, 9, 12, 9, 9, 9]"
17,2호선,건대입구역,212,20220929,20221228,239,홍대입구역,211-R,성수역,213,구의역,0,0,SAT,06,30,"[5, 10, 6, 6, 8, 9, 9, 12, 4, 10]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,FRI,17,10,"[41, 43, 51, 47, 40, 45, 49, 44, 36, 44]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,FRI,17,20,"[70, 85, 112, 88, 83, 78, 106, 102, 76, 80]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,FRI,17,30,"[73, 89, 107, 97, 76, 89, 90, 96, 89, 76]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,FRI,17,40,"[74, 101, 112, 94, 73, 78, 87, 93, 88, 81]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,FRI,17,50,"[44, 44, 56, 41, 40, 38, 52, 46, 41, 39]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,00,"[48, 57, 50, 56, 51, 60, 64, 60, 49, 43]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,10,"[45, 53, 62, 55, 53, 56, 73, 60, 44, 39]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,20,"[48, 60, 57, 56, 48, 55, 72, 57, 51, 44]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,30,"[55, 63, 68, 65, 66, 73, 97, 81, 64, 48]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,40,"[47, 58, 55, 57, 52, 57, 77, 61, 56, 50]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,FRI,17,50,"[59, 70, 69, 67, 62, 77, 97, 78, 67, 56]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,00,"[53, 54, 83, 63, 47, 55, 71, 56, 52, 56]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,10,"[40, 42, 50, 46, 39, 44, 47, 43, 35, 43]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,20,"[41, 49, 65, 51, 48, 45, 61, 59, 44, 46]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,30,"[51, 62, 76, 68, 54, 62, 64, 67, 63, 53]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,40,"[32, 43, 48, 41, 32, 33, 38, 40, 38, 35]"
