,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,00,"[46, 51, 56, 55, 40, 43, 47, 47, 48, 47]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,10,"[55, 63, 67, 62, 45, 47, 59, 51, 62, 59]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,20,"[32, 34, 41, 37, 34, 33, 41, 32, 31, 34]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,30,"[28, 31, 34, 32, 33, 32, 34, 29, 25, 34]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,40,"[42, 44, 53, 40, 35, 41, 49, 40, 31, 36]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,WED,09,50,"[34, 43, 40, 38, 33, 30, 38, 31, 26, 28]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,00,"[61, 43, 54, 43, 35, 35, 37, 46, 39, 47]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,10,"[60, 48, 55, 46, 38, 39, 47, 44, 42, 52]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,20,"[52, 44, 53, 45, 37, 39, 51, 48, 37, 45]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,30,"[60, 46, 63, 55, 41, 40, 53, 50, 37, 46]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,40,"[50, 40, 56, 36, 33, 36, 42, 29, 31, 38]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,WED,09,50,"[41, 31, 40, 37, 28, 27, 31, 33, 28, 33]"
