,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,TUE,08,50,"[38, 43, 52, 37, 49, 39, 40, 31]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,00,"[59, 67, 89, 62, 63, 67, 75, 86]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,10,"[65, 86, 91, 63, 78, 86, 85, 103]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,20,"[82, 81, 107, 64, 74, 73, 83, 92]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,30,"[56, 67, 89, 46, 70, 74, 72, 94]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,40,"[51, 71, 90, 50, 68, 56, 66, 75]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,WED,08,50,"[35, 48, 46, 25, 50, 40, 43, 49]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,00,"[49, 56, 74, 52, 52, 56, 62, 72]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,10,"[59, 78, 83, 58, 71, 79, 77, 94]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,20,"[91, 89, 119, 71, 82, 81, 92, 102]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,30,"[65, 78, 104, 54, 81, 87, 84, 110]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,40,"[43, 60, 77, 43, 58, 47, 56, 64]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,WED,08,50,"[42, 59, 55, 30, 61, 49, 52, 60]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,WED,08,00,"[52, 60, 79, 55, 56, 59, 66, 77]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,WED,08,10,"[25, 32, 34, 24, 29, 33, 32, 39]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,WED,08,00,"[47, 43, 61, 55, 52, 37, 34, 46]"
